lat,lon
33.13449613,-117.1012149
33.13256691,-117.0782573
33.09559453,-117.0491354
33.10777508,-117.0800105
33.09479744,-117.0564742
33.1478322,-117.0380311
33.14707325,-117.0399399
33.13421836,-117.0743969
33.13747532,-117.0606415
33.13014541,-117.0994223
33.14298849,-117.0830554
33.09479744,-117.0564742
33.13499581,-117.0873906
33.10848757,-117.0998157
33.0677125,-117.0524616
33.07587963,-117.0580289
33.10135183,-117.0711574
33.10615064,-117.0784999
33.13129452,-117.0823384
33.13351466,-117.0775292
33.11737385,-117.09
33.10790649,-117.0690403
33.10079423,-117.072285
33.12391883,-117.0825018
33.13748963,-117.0959676
33.10790649,-117.0690403
33.12814176,-117.0727082
33.12292418,-117.082061
33.1315724,-117.0705501
33.13748963,-117.0959676
33.1698945,-117.0857272
33.12190508,-117.1154626
33.13733886,-117.0423195
33.1236336,-117.0865625
33.1236336,-117.0865625
33.13773233,-117.0684451
33.1400448,-117.0600518
33.1050243,-117.0670382
33.13324608,-117.0480535
33.10615064,-117.0784999
33.10856601,-117.0923047
33.12292418,-117.082061
33.14003174,-117.0794859
33.14388983,-117.0446118
33.08482956,-117.0653142
33.12269214,-117.0794249
33.14890594,-117.0434666
33.13300966,-117.0769555
33.11553919,-117.0672434
33.13067365,-117.0843398
33.1441985,-117.0902052
33.12828277,-117.0795904
33.15690935,-117.1034645
33.1282912,-117.0919918
33.15092171,-117.0424042
33.12828277,-117.0795904
33.11136821,-117.0825396
33.13282391,-117.0529084
33.09974903,-117.1099282
33.12915948,-117.0473597
33.10400941,-117.0743532
33.15195756,-117.0423926
33.1029202,-117.1038303
33.12828277,-117.0795904
33.12746526,-117.0840708
33.13221485,-117.1041424
33.13414731,-117.0856207
33.12828277,-117.0795904
33.1509836,-117.0373525
33.12752468,-117.0644972
33.12404603,-117.0932474
33.1035358,-117.0668333
33.15195756,-117.0423926
33.14858886,-117.1098108
33.12269214,-117.0794249
33.09479744,-117.0564742
33.09479744,-117.0564742
33.14356632,-117.0661998
33.1370371,-117.0643894
33.12955064,-117.0849906
33.15690935,-117.1034645
33.14506584,-117.0896367
33.10377863,-117.0941581
33.1236336,-117.0865625
33.13466689,-117.0489717
33.14130722,-117.0579305
33.12456278,-117.0806086
33.12681601,-117.0782446
33.11425023,-117.0743769
33.10790649,-117.0690403
33.13362873,-117.0913783
33.12506853,-117.0801937
33.12955064,-117.0849906
33.11646053,-117.0906055
33.1108671,-117.0756913
33.12787545,-117.080903
33.12746526,-117.0840708
33.13260846,-117.0905111
33.12900507,-117.07513
33.13282391,-117.0529084
33.07266364,-117.071177
33.15236517,-117.097756
33.10631822,-117.0877952
33.10521701,-117.080328
33.09479744,-117.0564742
33.13070922,-117.0780111
33.14374603,-117.0650218
33.13488298,-117.0657512
33.10790649,-117.0690403
33.12841644,-117.0646078
33.12828277,-117.0795904
33.14024742,-117.0895756
33.12870892,-117.0938169
33.09479744,-117.0564742
33.16263336,-117.0971264
33.13525092,-117.0833608
33.10782416,-117.0872168
33.13414731,-117.0856207
33.15816683,-117.0819824
33.10757015,-117.0955307
33.1282912,-117.0919918
33.11556823,-117.0808468
33.10604805,-117.0681868
33.11139736,-117.0914922
33.1282912,-117.0919918
33.12746526,-117.0840708
33.11129446,-117.0869593
33.12811129,-117.0762553
33.13000732,-117.0740454
33.09416606,-117.0575623
33.16196761,-117.0571243
33.09479744,-117.0564742
33.1108671,-117.0756913
33.16263336,-117.0971264
33.15459893,-117.0304507
33.16263336,-117.0971264
33.14255563,-117.0558255
33.09479744,-117.0564742
33.12815611,-117.0630822
33.12083398,-117.0752573
33.10079423,-117.072285
33.11389072,-117.1147252
33.07016587,-117.0531187
33.12083398,-117.0752573
33.12475537,-117.090932
33.13019561,-117.1126579
33.12120871,-117.0792968
33.13421836,-117.0743969
33.07587963,-117.0580289
33.12699693,-117.0671151
33.13466689,-117.0489717
33.13085022,-117.0961648
33.11603336,-117.0962944
33.13777657,-117.0886245
33.15130985,-117.0634356
33.09069996,-117.0701517
33.13499581,-117.0873906
33.12606727,-117.0692163
33.15130985,-117.0634356
33.13941655,-117.0722534
33.13282391,-117.0529084
33.14392438,-117.0558928
33.15130985,-117.0634356
33.10758236,-117.07329
33.10079423,-117.072285
33.1398886,-117.064018
33.15130985,-117.0634356
33.13499581,-117.0873906
33.1329674,-117.1289187
33.12811129,-117.0762553
33.11663245,-117.109975
33.09479744,-117.0564742
33.11907712,-117.0768725
33.11663245,-117.109975
33.12841644,-117.0646078
33.12456197,-117.0668818
33.14944782,-117.0446853
33.13300966,-117.0769555
33.14911873,-117.0349497
33.12456197,-117.0668818
33.13032956,-117.0583774
33.13421836,-117.0743969
33.135429,-117.0840583
33.13085022,-117.0961648
33.16263336,-117.0971264
33.13362873,-117.0913783
33.13466689,-117.0489717
33.15092171,-117.0424042
33.12269214,-117.0794249
33.13748963,-117.0959676
33.10831668,-117.0967585
33.11986576,-117.0748353
33.13748963,-117.0959676
33.10254713,-117.117394
33.12972764,-117.0873738
33.10079423,-117.072285
33.12131466,-117.0821653
33.14179797,-117.0898257
33.12283658,-117.0751396
33.09479744,-117.0564742
33.10757015,-117.0955307
33.10790649,-117.0690403
33.14356632,-117.0661998
33.16995515,-117.1387812
33.10757015,-117.0955307
33.10400941,-117.0743532
33.16263336,-117.0971264
33.15422149,-117.1155342
33.10757015,-117.0955307
33.13937285,-117.0216678
33.12653352,-117.0883151
33.09479744,-117.0564742
33.10757015,-117.0955307
33.12746526,-117.0840708
33.12283658,-117.0751396
33.10848757,-117.0998157
33.12131466,-117.0821653
33.12936988,-117.0324614
33.13499581,-117.0873906
33.14388983,-117.0446118
33.13100533,-117.0879329
33.14483877,-117.1064488
33.13862054,-117.0738254
33.14388983,-117.0446118
33.15539566,-117.0640874
33.13362873,-117.0913783
33.13282391,-117.0529084
33.11749337,-117.0775843
33.14181479,-117.0230372
33.13532165,-117.0642444
33.13351466,-117.0775292
33.09479744,-117.0564742
33.10995268,-117.0823466
33.10954453,-117.071706
33.13351466,-117.0775292
33.09479744,-117.0564742
33.12471656,-117.0616142
33.1113174,-117.1165718
33.07587963,-117.0580289
33.12746526,-117.0840708
33.14565197,-117.1072192
33.10777508,-117.0800105
33.07587963,-117.0580289
33.16995515,-117.1387812
33.13085022,-117.0961648
33.13822978,-117.0521922
33.12746526,-117.0840708
33.1441985,-117.0902052
33.15092171,-117.0424042
33.14669373,-117.102657
33.13070922,-117.0780111
33.14810396,-117.0643549
33.10400941,-117.0743532
33.12752468,-117.0644972
33.13070922,-117.0780111
33.15092171,-117.0424042
33.13466689,-117.0489717
33.1535623,-117.0691006
33.13070922,-117.0780111
33.12828277,-117.0795904
33.16995515,-117.1387812
33.13162034,-117.0812945
33.1398886,-117.064018
33.16995515,-117.1387812
33.12811129,-117.0762553
33.11663245,-117.109975
33.11663245,-117.109975
33.15834131,-117.0671419
33.12269214,-117.0794249
33.09287964,-117.0993369
33.12815611,-117.0630822
33.14181479,-117.0230372
33.12811129,-117.0762553
33.1335549,-117.0757986
33.14933335,-117.0604538
33.12828277,-117.0795904
33.12653352,-117.0883151
33.13777657,-117.0886245
33.13763095,-117.0585232
33.09479744,-117.0564742
33.16995515,-117.1387812
33.1535623,-117.0691006
33.13052709,-117.072387
33.13014541,-117.0994223
33.14555195,-117.0805199
33.10720351,-117.1005749
33.1298534,-117.0993971
33.13014541,-117.0994223
33.11860617,-117.1043592
33.12475537,-117.090932
33.13822517,-117.0374348
33.09479744,-117.0564742
33.15195756,-117.0423926
33.1220041,-117.0807935
33.10601467,-117.0721824
33.12712376,-117.0774089
33.11270533,-117.0628487
33.09416606,-117.0575623
33.10848757,-117.0998157
33.13014541,-117.0994223
33.11995659,-117.0994381
33.12828277,-117.0795904
33.15236517,-117.097756
33.12900507,-117.07513
33.12131466,-117.0821653
33.12828277,-117.0795904
33.11663245,-117.109975
33.15092171,-117.0424042
33.12292418,-117.082061
33.12475537,-117.090932
33.13234924,-117.0692426
33.13014541,-117.0994223
33.09479744,-117.0564742
33.1030809,-117.0719897
33.09479744,-117.0564742
33.09069996,-117.0701517
33.11791173,-117.0889396
33.10790649,-117.0690403
33.08284225,-117.0563157
33.10954453,-117.071706
33.13421836,-117.0743969
33.09479744,-117.0564742
33.10247252,-117.0676406
33.13748963,-117.0959676
33.12933085,-117.110756
33.11737385,-117.09
33.13748963,-117.0959676
33.11663245,-117.109975
33.11663245,-117.109975
33.12404603,-117.0932474
33.1275856,-117.0508316
33.16995515,-117.1387812
33.1122878,-117.0831199
33.09416606,-117.0575623
33.07587963,-117.0580289
33.12585131,-117.0647481
33.11663245,-117.109975
33.09479744,-117.0564742
33.07587963,-117.0580289
33.10123284,-117.0920018
33.10079423,-117.072285
33.12653352,-117.0883151
33.13449595,-117.0562251
33.16491255,-117.0905133
33.1315724,-117.0705501
33.12344861,-117.1115547
33.09479744,-117.0564742
33.14374603,-117.0650218
33.14591335,-117.0718637
33.10790649,-117.0690403
33.15195756,-117.0423926
33.14468189,-117.0597302
33.15505892,-117.1119278
33.13553732,-117.0437099
33.14631307,-117.0827382
33.16263336,-117.0971264
33.09479744,-117.0564742
33.12190508,-117.1154626
33.12705,-117.0976749
33.16995515,-117.1387812
33.09479744,-117.0564742
33.09479744,-117.0564742
33.13499581,-117.0873906
33.13748963,-117.0959676
33.1030809,-117.0719897
33.09423409,-117.1178466
33.09416606,-117.0575623
33.10400941,-117.0743532
33.13746997,-117.0658537
33.09416606,-117.0575623
33.07587963,-117.0580289
33.16263336,-117.0971264
33.07587963,-117.0580289
33.16263336,-117.0971264
33.12681601,-117.0782446
33.1256087,-117.0706877
33.07587963,-117.0580289
33.10135183,-117.0711574
33.13651098,-117.0926352
33.12475761,-117.1136092
33.12746526,-117.0840708
33.13472026,-117.0838001
33.11389072,-117.1147252
33.12052189,-117.1090033
33.12983286,-117.0305219
33.12273659,-117.0727588
33.11467101,-117.0802096
33.15195756,-117.0423926
33.12653352,-117.0883151
33.12075138,-117.1046833
33.13377939,-117.0636748
33.1335549,-117.0757986
33.11389072,-117.1147252
33.1274422,-117.0461505
33.12475761,-117.1136092
33.13014541,-117.0994223
33.13409173,-117.0810108
33.15092171,-117.0424042
33.12120871,-117.0792968
33.1358241,-117.1017287
33.1117526,-117.083621
33.1535623,-117.0691006
33.13032956,-117.0583774
33.12894272,-117.0671333
33.13499581,-117.0873906
33.09479744,-117.0564742
33.11663245,-117.109975
33.13846522,-117.066433
33.13099202,-117.0856299
33.15167778,-117.0960277
33.13748963,-117.0959676
33.13655576,-117.0758661
33.16263336,-117.0971264
33.11444282,-117.0855343
33.14586647,-117.0494065
33.16995515,-117.1387812
33.12673449,-117.0969892
33.11768944,-117.0695891
33.11737385,-117.09
33.12825025,-117.0890261
33.13099202,-117.0856299
33.11592125,-117.123743
33.14580652,-117.0972688
33.12825025,-117.0890261
33.12828277,-117.0795904
33.1113174,-117.1165718
33.13032956,-117.0583774
33.13747532,-117.0606415
33.12746526,-117.0840708
33.12256411,-117.098018
33.11032942,-117.07244
33.12746526,-117.0840708
33.14669373,-117.102657
33.11737385,-117.09
33.13032956,-117.0583774
33.12292418,-117.082061
33.12506853,-117.0801937
33.11749337,-117.0775843
33.13421836,-117.0743969
33.12502933,-117.0654016
33.10079423,-117.072285
33.07253268,-117.0784526
33.13300966,-117.0769555
33.0808314,-117.0553109
33.13014541,-117.0994223
33.09416606,-117.0575623
33.09239386,-117.0720164
33.12705938,-117.0835296
33.09479744,-117.0564742
33.10377863,-117.0941581
33.12825025,-117.0890261
33.12870892,-117.0938169
33.14641779,-117.097359
33.12744847,-117.0822757
33.12811129,-117.0762553
33.16263336,-117.0971264
33.09069996,-117.0701517
33.09479744,-117.0564742
33.13812042,-117.1034695
33.11076973,-117.1146302
33.09416606,-117.0575623
33.10079423,-117.072285
33.09416606,-117.0575623
33.11663245,-117.109975
33.13300966,-117.0769555
33.16995515,-117.1387812
33.12083398,-117.0752573
33.13962071,-117.0570269
33.13532165,-117.0642444
33.12565899,-117.0816242
33.1220041,-117.0807935
33.13282391,-117.0529084
33.1072522,-117.0749521
33.10135183,-117.0711574
33.15459893,-117.0304507
33.13841429,-117.0618442
33.11213616,-117.0810155
33.12752468,-117.0644972
33.11737385,-117.09
33.15997555,-117.0984164
33.1113174,-117.1165718
33.13234924,-117.0692426
33.1318675,-117.0805047
33.15816683,-117.0819824
33.16995515,-117.1387812
33.1113174,-117.1165718
33.12292418,-117.082061
33.15092171,-117.0424042
33.13499581,-117.0873906
33.12600639,-117.0658222
33.14181479,-117.0230372
33.12475537,-117.090932
33.10720351,-117.1005749
33.13748963,-117.0959676
33.10790649,-117.0690403
33.11663245,-117.109975
33.11572177,-117.0835624
33.13697339,-117.0723484
33.14641779,-117.097359
33.12471656,-117.0616142
33.16263336,-117.0971264
33.13585911,-117.036443
33.11378474,-117.0795775
33.12746526,-117.0840708
33.13529902,-117.0503758
33.09479744,-117.0564742
33.13421776,-117.0499637
33.15103147,-117.0558817
33.10694895,-117.0768796
33.12194644,-117.0938008
33.10893805,-117.0825358
33.13303615,-117.0588859
33.13377939,-117.0636748
33.12653352,-117.0883151
33.11829932,-117.0754039
33.09479744,-117.0564742
33.13655338,-117.1001032
33.14514211,-117.0877447
33.13000732,-117.0740454
33.13063948,-117.0814411
33.13532165,-117.0642444
33.09479744,-117.0564742
33.14591335,-117.0718637
33.1294805,-117.0512283
33.13032956,-117.0583774
33.14577561,-117.0959353
33.13459653,-117.0598811
33.1441985,-117.0902052
33.13032956,-117.0583774
33.13300966,-117.0769555
33.13962071,-117.0570269
33.15236517,-117.097756
33.11561944,-117.0762475
33.07359738,-117.0555416
33.12266469,-117.0694148
33.13626477,-117.1022603
33.14385244,-117.06112
33.12256411,-117.098018
33.13777657,-117.0886245
33.12653352,-117.0883151
33.10604805,-117.0681868
33.15092171,-117.0424042
33.13941655,-117.0722534
33.13449613,-117.1012149
33.11996893,-117.0688118
33.12506853,-117.0801937
33.14924953,-117.0357957
33.13421836,-117.0743969
33.16263336,-117.0971264
33.13300966,-117.0769555
33.11176161,-117.0763267
33.13362873,-117.0913783
33.12746526,-117.0840708
33.15092171,-117.0424042
33.09416606,-117.0575623
33.09479744,-117.0564742
33.13421776,-117.0499637
33.14234342,-117.065159
33.12976143,-117.1214601
33.09479744,-117.0564742
33.13421776,-117.0499637
33.16541914,-117.081144
33.16263336,-117.0971264
33.14728453,-117.0530955
33.10923128,-117.0999414
33.12653352,-117.0883151
33.11737385,-117.09
33.13532165,-117.0642444
33.13421776,-117.0499637
33.14551889,-117.0583255
33.13989901,-117.0754773
33.1572586,-117.1069205
33.11663245,-117.109975
33.14089641,-117.0586211
33.13430825,-117.0319284
33.13499581,-117.0873906
33.13529902,-117.0503758
33.13165334,-117.0554508
33.1355855,-117.0603728
33.14234342,-117.065159
33.12750527,-117.0681749
33.07587963,-117.0580289
33.12993183,-117.0978949
33.12190508,-117.1154626
33.1030809,-117.0719897
33.10079423,-117.072285
33.08688224,-117.0707609
33.12643248,-117.0928284
33.12538632,-117.0553624
33.14841625,-117.0549834
33.10604805,-117.0681868
33.15092171,-117.0424042
33.13499581,-117.0873906
33.12506853,-117.0801937
33.12269214,-117.0794249
33.11389072,-117.1147252
33.15067132,-117.0912609
33.10135183,-117.0711574
33.12712376,-117.0774089
33.13499581,-117.0873906
33.12123421,-117.0704401
33.10135183,-117.0711574
33.12417263,-117.071727
33.09479744,-117.0564742
33.13414731,-117.0856207
33.1281101,-117.1211796
33.13032956,-117.0583774
33.13149392,-117.0469889
33.06533433,-117.0730044
33.14385107,-117.0856683
33.16263336,-117.0971264
33.12653352,-117.0883151
33.15087015,-117.0580109
33.14641779,-117.097359
33.11136821,-117.0825396
33.13822978,-117.0521922
33.1441985,-117.0902052
33.16004031,-117.1207708
33.12362484,-117.1007677
33.09239386,-117.0720164
33.10678096,-117.0617317
33.12870892,-117.0938169
33.12220708,-117.0708673
33.13977337,-117.0812767
33.1441985,-117.0902052
33.15071916,-117.0401155
33.12362484,-117.1007677
33.15323938,-117.062729
33.13100533,-117.0879329
33.12364232,-117.069839
33.12875839,-117.0905005
33.14244955,-117.0452279
33.1191517,-117.0833794
33.13008168,-117.072175
33.12190508,-117.1154626
33.10400941,-117.0743532
33.15186979,-117.0544254
33.14255563,-117.0558255
33.13421776,-117.0499637
33.16995515,-117.1387812
33.10956448,-117.1088038
33.14255563,-117.0558255
33.15898613,-117.092586
33.13449613,-117.1012149
33.12746526,-117.0840708
33.12226385,-117.0733799
33.11213616,-117.0810155
33.15951114,-117.0887118
33.11663245,-117.109975
33.12554307,-117.0673123
33.07587963,-117.0580289
33.12870892,-117.0938169
33.11907712,-117.0768725
33.13472026,-117.0838001
33.07587963,-117.0580289
33.1233718,-117.0780741
33.11663245,-117.109975
33.1282912,-117.0919918
33.10807537,-117.1104201
33.09479744,-117.0564742
33.11205921,-117.1072589
33.13351466,-117.0775292
33.11800257,-117.0716733
33.09925299,-117.082637
33.1080368,-117.0819005
33.15673041,-117.1067102
33.09479744,-117.0564742
33.11860662,-117.0802371
33.16263336,-117.0971264
33.1259565,-117.0994932
33.14666278,-117.094611
33.13202917,-117.0768786
33.12220708,-117.0708673
33.12273659,-117.0727588
33.09408907,-117.0778523
33.13202917,-117.0768786
33.10757015,-117.0955307
33.1246925,-117.0828395
33.13557036,-117.0715365
33.1259565,-117.0994932
33.12578415,-117.0534406
33.13421836,-117.0743969
33.15092171,-117.0424042
33.12712376,-117.0774089
33.10848757,-117.0998157
33.15006262,-117.0547011
33.13748963,-117.0959676
33.13747532,-117.0606415
33.10966215,-117.0902513
33.13916445,-117.1054201
33.10135183,-117.0711574
33.12082643,-117.0744099
33.12828277,-117.0795904
33.1000843,-117.0838827
33.13351466,-117.0775292
33.13866892,-117.0586303
33.1260018,-117.0869101
33.11389072,-117.1147252
33.16263336,-117.0971264
33.11663245,-117.109975
33.16263336,-117.0971264
33.13414731,-117.0856207
33.10905774,-117.0762343
33.16263336,-117.0971264
33.12563204,-117.0805926
33.13669719,-117.0513007
33.13300966,-117.0769555
33.13202917,-117.0768786
33.15092171,-117.0424042
33.11155517,-117.1145939
33.15092171,-117.0424042
33.12828277,-117.0795904
33.10817006,-117.0756055
33.14002238,-117.0531079
33.13300966,-117.0769555
33.11465779,-117.0893141
33.11089517,-117.0701735
33.11496377,-117.0851041
33.1122878,-117.0831199
33.12870892,-117.0938169
33.16995515,-117.1387812
33.14822533,-117.0420748
33.09479744,-117.0564742
33.11322723,-117.0764287
33.13282855,-117.0812553
33.13202917,-117.0768786
33.12811129,-117.0762553
33.09479744,-117.0564742
33.12771733,-117.1164406
33.13362873,-117.0913783
33.12329657,-117.0452944
33.13014541,-117.0994223
33.12771733,-117.1164406
33.12223403,-117.0672497
33.13530863,-117.0472245
33.13581975,-117.0681136
33.10694895,-117.0768796
33.14715303,-117.0656112
33.13421836,-117.0743969
33.11467101,-117.0802096
33.10826844,-117.0742462
33.11663245,-117.109975
33.12879923,-117.0561032
33.11136821,-117.0825396
33.12653352,-117.0883151
33.15092171,-117.0424042
33.15092171,-117.0424042
33.11154182,-117.0939851
33.12699693,-117.0671151
33.11389072,-117.1147252
33.13000732,-117.0740454
33.12496559,-117.0921901
33.15092171,-117.0424042
33.13499581,-117.0873906
33.12185518,-117.1002136
33.13683207,-117.090496
33.14025121,-117.0221991
33.11737385,-117.09
33.13530863,-117.0472245
33.12796238,-117.0666998
33.15092171,-117.0424042
33.13221485,-117.1041424
33.10490328,-117.0992618
33.16995515,-117.1387812
33.13256691,-117.0782573
33.12292418,-117.082061
33.16995515,-117.1387812
33.13466689,-117.0489717
33.1343843,-117.0460933
33.12963461,-117.0375301
33.14048136,-117.0674113
33.09479744,-117.0564742
33.16263336,-117.0971264
33.12409616,-117.0574377
33.12746526,-117.0840708
33.13778095,-117.0755707
33.12976143,-117.1214601
33.11089517,-117.0701735
33.13466689,-117.0489717
33.12551264,-117.0884858
33.1370371,-117.0643894
33.12220358,-117.0767168
33.12610776,-117.0834674
33.11663245,-117.109975
33.10278917,-117.0671298
33.16995515,-117.1387812
33.12075138,-117.1046833
33.09479744,-117.0564742
33.10278917,-117.0671298
33.13197301,-117.0477103
33.14934139,-117.0566932
33.1260018,-117.0869101
33.10278917,-117.0671298
33.13014541,-117.0994223
33.13421836,-117.0743969
33.1072522,-117.0749521
33.1348687,-117.1024381
33.10960235,-117.0812121
33.12219683,-117.0700278
33.12906218,-117.0770907
33.15195756,-117.0423926
33.11860617,-117.1043592
33.11556823,-117.0808468
33.11136821,-117.0825396
33.09416606,-117.0575623
33.11663245,-117.109975
33.13202917,-117.0768786
33.10400941,-117.0743532
33.11670687,-117.0840677
33.15092171,-117.0424042
33.11433453,-117.0790547
33.15195756,-117.0423926
33.11663245,-117.109975
33.1335549,-117.0757986
33.14024742,-117.0895756
33.13421776,-117.0499637
33.13362873,-117.0913783
33.10757015,-117.0955307
33.10923128,-117.0999414
33.12475537,-117.090932
33.1256087,-117.0706877
33.15320631,-117.0673199
33.15760677,-117.0749452
33.13747532,-117.0606415
33.13777657,-117.0886245
33.15195756,-117.0423926
33.11136821,-117.0825396
33.12883887,-117.0778105
33.09019523,-117.072209
33.12894272,-117.0671333
33.14089641,-117.0586211
33.12825025,-117.0890261
33.1030809,-117.0719897
33.09416606,-117.0575623
33.09479744,-117.0564742
33.12751688,-117.0740971
33.13014541,-117.0994223
33.09479744,-117.0564742
33.10270713,-117.0684875
33.13142641,-117.0578665
33.14179797,-117.0898257
33.10613253,-117.0832971
33.1282912,-117.0919918
33.135429,-117.0840583
33.12955064,-117.0849906
33.11377264,-117.0868673
33.11205921,-117.1072589
33.09479744,-117.0564742
33.15386379,-117.0647198
33.13795965,-117.0418436
33.12972764,-117.0873738
33.13876681,-117.0329302
33.1315724,-117.0705501
33.14002238,-117.0531079
33.10648146,-117.0693947
33.1355855,-117.0603728
33.11649833,-117.0741303
33.1030017,-117.079467
33.09479744,-117.0564742
33.09479744,-117.0564742
33.15195756,-117.0423926
33.0647475,-117.0551417
33.10757015,-117.0955307
33.11737385,-117.09
33.07359738,-117.0555416
33.12565899,-117.0816242
33.15898613,-117.092586
33.09416606,-117.0575623
33.14179797,-117.0898257
33.09479744,-117.0564742
33.15092171,-117.0424042
33.13000732,-117.0740454
33.12963401,-117.0736782
33.12746526,-117.0840708
33.12825025,-117.0890261
33.13748963,-117.0959676
33.15195756,-117.0423926
33.13336676,-117.0383944
33.10247252,-117.0676406
33.11624939,-117.0794799
33.13032956,-117.0583774
33.13715788,-117.0331443
33.12658983,-117.0711144
33.09479744,-117.0564742
33.12769088,-117.0417183
33.13466689,-117.0489717
33.15092171,-117.0424042
33.16759064,-117.0849329
33.12986074,-117.0328368
33.07266364,-117.071177
33.16263336,-117.0971264
33.12083398,-117.0752573
33.09416606,-117.0575623
33.15810074,-117.1244664
33.12841644,-117.0646078
33.12756677,-117.0715498
33.12746526,-117.0840708
33.16263336,-117.0971264
33.12787545,-117.080903
33.14844841,-117.0443864
33.13032956,-117.0583774
33.09239386,-117.0720164
33.16995515,-117.1387812
33.14551889,-117.0583255
33.12449464,-117.0813429
33.13528581,-117.0253363
33.14669373,-117.102657
33.10952804,-117.0728848
33.12875839,-117.0905005
33.15673266,-117.0765216
33.13748963,-117.0959676
33.15092171,-117.0424042
33.1282912,-117.0919918
33.1537833,-117.0782725
33.13748963,-117.0959676
33.11693051,-117.0781162
33.13651098,-117.0926352
33.16995515,-117.1387812
33.09479744,-117.0564742
33.13733886,-117.0423195
33.12746526,-117.0840708
33.16263336,-117.0971264
33.11649833,-117.0741303
33.12344861,-117.1115547
33.12802997,-117.1283845
33.12039407,-117.11331
33.14188294,-117.0784088
33.06533433,-117.0730044
33.15195756,-117.0423926
33.11663245,-117.109975
33.11556823,-117.0808468
33.15934016,-117.0956735
33.13421836,-117.0743969
33.12391883,-117.0825018
33.12936988,-117.0324614
33.11556823,-117.0808468
33.09479744,-117.0564742
33.12554307,-117.0673123
33.14086198,-117.0639087
33.09479744,-117.0564742
33.13748963,-117.0959676
33.13499581,-117.0873906
33.07587963,-117.0580289
33.09479744,-117.0564742
33.09479744,-117.0564742
33.13553732,-117.0437099
33.10079423,-117.072285
33.13962071,-117.0570269
33.13466689,-117.0489717
33.12828277,-117.0795904
33.10079423,-117.072285
33.09479744,-117.0564742
33.12828277,-117.0795904
33.0918608,-117.0997692
33.10079423,-117.072285
33.13362873,-117.0913783
33.12828277,-117.0795904
33.14683879,-117.0779706
33.14179797,-117.0898257
33.13338145,-117.0528388
33.13777657,-117.0886245
33.12828277,-117.0795904
33.13085022,-117.0961648
33.12445797,-117.0470298
33.15520536,-117.1178519
33.08193749,-117.0557619
33.13014541,-117.0994223
33.09892329,-117.0705612
33.13651098,-117.0926352
33.11068046,-117.0603028
33.09479744,-117.0564742
33.13421776,-117.0499637
33.13690779,-117.0578957
33.11612211,-117.1064706
33.12223403,-117.0672497
33.08462983,-117.0676003
33.12787545,-117.080903
33.09479744,-117.0564742
33.15092171,-117.0424042
33.13568244,-117.0849319
33.13560199,-117.0985029
33.09416606,-117.0575623
33.10831668,-117.0967585
33.07266364,-117.071177
33.13848222,-117.0386121
33.1311021,-117.0829556
33.12405195,-117.0641458
33.12963461,-117.0375301
33.14298655,-117.0350446
33.09479744,-117.0564742
33.12955064,-117.0849906
33.07877034,-117.0571608
33.11617665,-117.070636
33.11612211,-117.1064706
33.10758236,-117.07329
33.12514293,-117.0721521
33.11358033,-117.0944778
33.11068046,-117.0603028
33.15682967,-117.0585634
33.13282391,-117.0529084
33.11554274,-117.1152858
33.1236336,-117.0865625
33.10917264,-117.0700996
33.11663245,-117.109975
33.12972764,-117.0873738
33.1105009,-117.081846
33.16167856,-117.0801133
33.12963461,-117.0375301
33.1282912,-117.0919918
33.12752468,-117.0644972
33.12746526,-117.0840708
33.13300966,-117.0769555
33.13408407,-117.0495899
33.13221159,-117.0307436
33.13482628,-117.0708787
33.16263336,-117.0971264
33.09565165,-117.1072034
33.12290677,-117.0650916
33.12558945,-117.031572
33.12391883,-117.0825018
33.11193037,-117.0717318
33.12290677,-117.0650916
33.12955064,-117.0849906
33.12875839,-117.0905005
33.11812004,-117.00812
33.13202917,-117.0768786
33.12201287,-117.0680015
33.09479744,-117.0564742
33.11039026,-117.0795976
33.16995515,-117.1387812
33.11668026,-117.0834653
33.09892329,-117.0705612
33.10521701,-117.080328
33.14698342,-117.0895897
33.11668026,-117.0834653
33.12746526,-117.0840708
33.12292418,-117.082061
33.1315724,-117.0705501
33.07587963,-117.0580289
33.12746526,-117.0840708
33.13499141,-117.082919
33.13748963,-117.0959676
33.11737385,-117.09
33.15092171,-117.0424042
33.12292418,-117.082061
33.1370371,-117.0643894
33.16962902,-117.0818786
33.13777657,-117.0886245
33.12752468,-117.0644972
33.12881113,-117.0497267
33.1282912,-117.0919918
33.11041047,-117.0771909
33.14580652,-117.0972688
33.17261389,-117.0857611
33.11663245,-117.109975
33.13234924,-117.0692426
33.14231493,-117.0619636
33.12746526,-117.0840708
33.13142641,-117.0578665
33.13107399,-117.0567304
33.15685526,-117.0657769
33.12712376,-117.0774089
33.10528332,-117.073554
33.09479744,-117.0564742
33.14757613,-117.0747659
33.15263621,-117.0661642
33.16196761,-117.0571243
33.11860662,-117.0802371
33.14483877,-117.1064488
33.16995515,-117.1387812
33.1298534,-117.0993971
33.13421776,-117.0499637
33.12456724,-117.1188436
33.08990116,-117.0711616
33.11209871,-117.1109363
33.09892329,-117.0705612
33.13202917,-117.0768786
33.15459893,-117.0304507
33.13748963,-117.0959676
33.13300966,-117.0769555
33.09416606,-117.0575623
33.12479799,-117.0577104
33.14083856,-117.0237205
33.16263336,-117.0971264
33.12415676,-117.0396518
33.10089619,-117.0972676
